                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    166,                0.34764,                0.19987,                0.79906,                0.99776,                0.99777,                0.99494,                0.97938,                0.18142,                0.13937,                0.78941,               0.004555,               0.004555,               0.004555
                    167,                0.34671,                0.19863,                0.79922,                0.99782,                0.99776,                0.99494,                0.97942,                0.18183,                0.13972,                0.78931,               0.004522,               0.004522,               0.004522
                    168,                0.34653,                0.19921,                0.79904,                0.99781,                0.99783,                0.99494,                0.97941,                0.18147,                0.13979,                0.78921,               0.004489,               0.004489,               0.004489
                    169,                0.34639,                0.19901,                0.79936,                0.99775,                0.99792,                0.99494,                0.97942,                0.18104,                0.14019,                 0.7891,               0.004456,               0.004456,               0.004456
                    170,                0.34385,                0.19683,                0.79867,                0.99781,                0.99788,                0.99494,                0.97946,                0.18055,                0.14131,                0.78895,               0.004423,               0.004423,               0.004423
                    171,                0.34194,                0.19652,                0.79762,                0.99773,                0.99797,                0.99494,                0.97949,                0.18004,                0.14235,                0.78883,                0.00439,                0.00439,                0.00439
                    172,                0.34131,                0.19535,                0.79857,                0.99771,                0.99804,                0.99494,                0.97957,                0.18016,                0.14309,                0.78873,               0.004357,               0.004357,               0.004357
                    173,                0.34088,                 0.1959,                  0.798,                 0.9977,                0.99808,                0.99494,                0.97969,                0.17983,                0.14306,                0.78868,               0.004324,               0.004324,               0.004324
                    174,                0.34339,                0.19715,                0.79929,                0.99773,                0.99811,                0.99494,                0.97975,                0.17929,                0.14276,                0.78857,               0.004291,               0.004291,               0.004291
                    175,                0.34288,                0.19616,                0.79847,                0.99784,                0.99806,                0.99494,                0.97979,                 0.1791,                0.14245,                0.78851,               0.004258,               0.004258,               0.004258
                    176,                0.34065,                0.19631,                0.79801,                0.99773,                0.99816,                0.99494,                0.97985,                0.17885,                  0.142,                0.78844,               0.004225,               0.004225,               0.004225
                    177,                0.34319,                0.19609,                0.79787,                0.99774,                0.99815,                0.99494,                0.97989,                0.17893,                0.14172,                0.78838,               0.004192,               0.004192,               0.004192
                    178,                 0.3373,                0.19398,                0.79683,                0.99772,                0.99817,                0.99494,                0.97991,                 0.1785,                 0.1408,                0.78835,               0.004159,               0.004159,               0.004159
                    179,                0.34153,                0.19518,                0.79764,                0.99771,                0.99816,                0.99494,                0.97996,                0.17871,                 0.1406,                0.78834,               0.004126,               0.004126,               0.004126
                    180,                0.34081,                0.19502,                0.79742,                0.99773,                0.99817,                0.99494,                0.98002,                0.17896,                0.14059,                0.78831,               0.004093,               0.004093,               0.004093
                    181,                0.33685,                0.19317,                0.79768,                0.99775,                0.99814,                0.99494,                0.98004,                0.17862,                0.14062,                0.78825,                0.00406,                0.00406,                0.00406
                    182,                0.33715,                0.19262,                0.79739,                0.99774,                0.99821,                0.99494,                0.98008,                0.17822,                0.14019,                0.78824,               0.004027,               0.004027,               0.004027
                    183,                0.33798,                0.19287,                0.79725,                0.99779,                0.99822,                0.99494,                0.98014,                0.17766,                0.13893,                0.78821,               0.003994,               0.003994,               0.003994
                    184,                0.33339,                0.19202,                0.79588,                0.99773,                0.99828,                0.99494,                0.98015,                0.17792,                0.13881,                0.78818,               0.003961,               0.003961,               0.003961
                    185,                0.33799,                0.19401,                 0.7979,                0.99775,                0.99838,                0.99494,                0.98016,                0.17792,                0.13846,                0.78817,               0.003928,               0.003928,               0.003928
                    186,                0.33511,                0.19271,                0.79656,                0.99785,                0.99829,                0.99495,                0.98012,                  0.178,                0.13884,                0.78809,               0.003895,               0.003895,               0.003895
                    187,                0.33434,                 0.1919,                0.79627,                0.99784,                0.99836,                0.99495,                0.98016,                0.17743,                  0.138,                0.78804,               0.003862,               0.003862,               0.003862
                    188,                0.33451,                0.19095,                0.79779,                0.99786,                0.99832,                0.99495,                0.98012,                0.17741,                0.13795,                0.78797,               0.003829,               0.003829,               0.003829
                    189,                0.33451,                0.19149,                0.79726,                0.99785,                0.99836,                0.99495,                0.98014,                0.17728,                0.13841,                0.78786,               0.003796,               0.003796,               0.003796
                    190,                0.33271,                0.19032,                0.79703,                0.99787,                0.99835,                0.99495,                0.98024,                0.17721,                0.13885,                0.78773,               0.003763,               0.003763,               0.003763
                    191,                 0.3335,                0.19051,                0.79599,                0.99786,                0.99839,                0.99495,                0.98021,                0.17714,                0.13906,                0.78766,                0.00373,                0.00373,                0.00373
                    192,                0.33222,                0.18969,                0.79636,                0.99791,                0.99839,                0.99495,                0.98024,                0.17652,                0.13865,                0.78759,               0.003697,               0.003697,               0.003697
                    193,                0.32712,                0.18815,                0.79607,                0.99789,                 0.9984,                0.99495,                0.98019,                0.17566,                0.13756,                0.78759,               0.003664,               0.003664,               0.003664
                    194,                0.33047,                0.18996,                  0.796,                0.99791,                 0.9984,                0.99495,                0.98031,                0.17472,                0.13635,                0.78756,               0.003631,               0.003631,               0.003631
                    195,                0.33025,                0.18897,                0.79653,                0.99797,                0.99834,                0.99495,                0.98043,                0.17456,                0.13667,                0.78755,               0.003598,               0.003598,               0.003598
                    196,                0.32956,                0.18962,                0.79576,                0.99788,                0.99841,                0.99495,                0.98055,                0.17388,                0.13639,                0.78748,               0.003565,               0.003565,               0.003565
                    197,                0.32985,                 0.1889,                0.79615,                0.99789,                0.99841,                0.99495,                0.98055,                0.17323,                0.13612,                0.78738,               0.003532,               0.003532,               0.003532
                    198,                0.32832,                0.18843,                0.79612,                0.99791,                0.99844,                0.99495,                0.98059,                0.17282,                0.13662,                0.78731,               0.003499,               0.003499,               0.003499
                    199,                0.32711,                0.18736,                0.79516,                0.99796,                0.99846,                0.99495,                0.98062,                0.17234,                0.13667,                0.78721,               0.003466,               0.003466,               0.003466
                    200,                0.32786,                0.18783,                0.79592,                0.99798,                0.99846,                0.99495,                0.98066,                0.17124,                0.13537,                0.78707,               0.003433,               0.003433,               0.003433
                    201,                0.32485,                0.18597,                0.79503,                0.99802,                 0.9985,                0.99495,                0.98068,                0.17128,                0.13479,                0.78698,                 0.0034,                 0.0034,                 0.0034
                    202,                0.32329,                0.18573,                0.79495,                0.99805,                0.99847,                0.99495,                0.98072,                0.17072,                0.13452,                0.78692,               0.003367,               0.003367,               0.003367
                    203,                0.32751,                 0.1871,                0.79638,                 0.9981,                0.99846,                0.99495,                0.98071,                0.17055,                 0.1348,                0.78682,               0.003334,               0.003334,               0.003334
                    204,                0.32567,                0.18627,                0.79565,                0.99814,                0.99843,                0.99495,                0.98076,                0.17078,                0.13532,                0.78674,               0.003301,               0.003301,               0.003301
                    205,                0.32167,                 0.1845,                0.79519,                0.99812,                0.99842,                0.99495,                0.98081,                0.17074,                0.13502,                0.78663,               0.003268,               0.003268,               0.003268
                    206,                0.32548,                 0.1856,                0.79547,                0.99816,                0.99842,                0.99495,                0.98086,                0.17016,                0.13466,                0.78654,               0.003235,               0.003235,               0.003235
                    207,                0.31992,                0.18365,                0.79298,                0.99816,                0.99842,                0.99495,                0.98089,                   0.17,                0.13403,                0.78645,               0.003202,               0.003202,               0.003202
                    208,                0.32258,                0.18494,                0.79508,                 0.9982,                0.99852,                0.99495,                0.98096,                0.16984,                0.13314,                0.78639,               0.003169,               0.003169,               0.003169
                    209,                0.32085,                0.18416,                0.79448,                 0.9982,                0.99853,                0.99495,                0.98101,                0.16966,                0.13281,                 0.7863,               0.003136,               0.003136,               0.003136
                    210,                 0.3196,                0.18257,                0.79479,                0.99816,                0.99851,                0.99496,                0.98107,                0.16917,                0.13247,                0.78624,               0.003103,               0.003103,               0.003103
                    211,                0.31882,                0.18292,                0.79471,                0.99818,                0.99853,                0.99496,                0.98114,                0.16886,                0.13241,                 0.7862,                0.00307,                0.00307,                0.00307
                    212,                0.31832,                 0.1823,                0.79397,                0.99815,                0.99857,                0.99496,                0.98125,                0.16859,                0.13243,                0.78616,               0.003037,               0.003037,               0.003037
                    213,                0.31874,                0.18214,                 0.7956,                0.99816,                0.99858,                0.99496,                0.98127,                0.16841,                0.13227,                0.78615,               0.003004,               0.003004,               0.003004
                    214,                0.31599,                0.18063,                0.79357,                0.99819,                0.99851,                0.99496,                0.98134,                0.16823,                0.13249,                0.78604,               0.002971,               0.002971,               0.002971
                    215,                0.31647,                0.18074,                0.79306,                0.99807,                0.99872,                0.99496,                0.98135,                0.16846,                0.13283,                0.78596,               0.002938,               0.002938,               0.002938
                    216,                0.31705,                0.18143,                0.79488,                0.99802,                0.99879,                0.99496,                0.98142,                0.16857,                0.13307,                 0.7859,               0.002905,               0.002905,               0.002905
                    217,                0.31672,                0.18136,                 0.7949,                0.99802,                0.99874,                0.99496,                0.98148,                0.16831,                0.13286,                0.78582,               0.002872,               0.002872,               0.002872
                    218,                 0.3116,                0.17884,                 0.7925,                0.99804,                0.99873,                0.99496,                0.98155,                0.16854,                0.13327,                0.78572,               0.002839,               0.002839,               0.002839
                    219,                0.31491,                0.18032,                0.79355,                0.99804,                0.99871,                0.99496,                0.98156,                0.16855,                0.13372,                 0.7856,               0.002806,               0.002806,               0.002806
                    220,                0.31372,                0.17931,                0.79355,                0.99813,                0.99867,                0.99496,                0.98161,                0.16862,                0.13408,                 0.7855,               0.002773,               0.002773,               0.002773
                    221,                 0.3104,                0.17812,                0.79275,                0.99814,                 0.9987,                0.99496,                0.98166,                  0.168,                0.13371,                0.78547,                0.00274,                0.00274,                0.00274
                    222,                0.31249,                0.17854,                0.79268,                0.99815,                0.99871,                0.99496,                0.98166,                0.16801,                0.13371,                0.78543,               0.002707,               0.002707,               0.002707
                    223,                0.31193,                0.17831,                0.79288,                0.99814,                0.99875,                0.99496,                0.98173,                0.16775,                0.13342,                0.78536,               0.002674,               0.002674,               0.002674
                    224,                0.30941,                0.17785,                0.79305,                0.99811,                0.99881,                0.99496,                0.98175,                0.16775,                 0.1332,                0.78531,               0.002641,               0.002641,               0.002641
                    225,                 0.3094,                0.17664,                0.79282,                0.99811,                0.99876,                0.99496,                0.98179,                0.16702,                0.13248,                0.78524,               0.002608,               0.002608,               0.002608
                    226,                 0.3087,                0.17651,                0.79241,                0.99809,                0.99881,                0.99496,                0.98183,                0.16667,                 0.1321,                 0.7852,               0.002575,               0.002575,               0.002575
                    227,                0.30834,                0.17646,                0.79346,                0.99804,                0.99887,                0.99496,                0.98182,                0.16618,                 0.1313,                0.78522,               0.002542,               0.002542,               0.002542
                    228,                0.30892,                0.17589,                0.79278,                0.99806,                0.99884,                0.99496,                0.98188,                0.16641,                 0.1314,                0.78515,               0.002509,               0.002509,               0.002509
                    229,                0.30447,                0.17427,                0.79208,                0.99826,                0.99871,                0.99496,                0.98191,                0.16642,                0.13177,                0.78508,               0.002476,               0.002476,               0.002476
                    230,                0.30426,                0.17451,                0.79152,                0.99837,                0.99868,                0.99496,                0.98189,                0.16589,                0.13151,                0.78501,               0.002443,               0.002443,               0.002443
                    231,                0.30568,                0.17482,                0.79239,                 0.9984,                0.99865,                0.99496,                0.98195,                0.16622,                0.13184,                0.78489,                0.00241,                0.00241,                0.00241
                    232,                0.30414,                0.17446,                0.79227,                0.99842,                0.99864,                0.99496,                0.98202,                0.16546,                0.13127,                 0.7848,               0.002377,               0.002377,               0.002377
                    233,                 0.3035,                0.17366,                 0.7916,                0.99838,                0.99865,                0.99496,                0.98205,                0.16484,                0.13048,                0.78475,               0.002344,               0.002344,               0.002344
                    234,                0.30135,                0.17243,                0.79153,                0.99842,                0.99866,                0.99496,                0.98209,                0.16445,                0.12979,                 0.7847,               0.002311,               0.002311,               0.002311
                    235,                0.30035,                0.17189,                0.79153,                0.99842,                0.99868,                0.99496,                0.98211,                0.16472,                0.12954,                0.78467,               0.002278,               0.002278,               0.002278
                    236,                0.30124,                0.17185,                0.79136,                0.99852,                0.99863,                0.99496,                0.98213,                0.16509,                0.12985,                0.78459,               0.002245,               0.002245,               0.002245
                    237,                0.29904,                 0.1713,                0.79119,                0.99841,                0.99869,                0.99496,                 0.9822,                0.16503,                0.12972,                0.78453,               0.002212,               0.002212,               0.002212
                    238,                0.29966,                0.17149,                0.79033,                 0.9984,                0.99869,                0.99496,                0.98222,                0.16484,                0.12993,                0.78446,               0.002179,               0.002179,               0.002179
                    239,                0.29859,                0.17055,                0.79096,                0.99842,                 0.9987,                0.99496,                0.98226,                0.16481,                0.13048,                 0.7844,               0.002146,               0.002146,               0.002146
                    240,                0.30076,                0.17092,                0.79048,                0.99846,                0.99873,                0.99496,                0.98228,                0.16422,                0.13051,                 0.7843,               0.002113,               0.002113,               0.002113
                    241,                0.29888,                0.17046,                0.79092,                0.99844,                0.99875,                0.99496,                 0.9823,                0.16436,                 0.1314,                0.78419,                0.00208,                0.00208,                0.00208
                    242,                0.29571,                0.16907,                0.78998,                0.99846,                0.99872,                0.99496,                0.98234,                0.16383,                0.13141,                0.78408,               0.002047,               0.002047,               0.002047
                    243,                0.29843,                0.17006,                 0.7911,                0.99846,                0.99872,                0.99496,                0.98238,                0.16332,                0.13128,                0.78397,               0.002014,               0.002014,               0.002014
                    244,                0.29621,                0.16877,                 0.7896,                0.99847,                0.99871,                0.99496,                0.98245,                 0.1628,                 0.1307,                0.78389,               0.001981,               0.001981,               0.001981
                    245,                0.29558,                0.16871,                0.78978,                0.99845,                 0.9987,                0.99496,                 0.9825,                0.16238,                0.13062,                0.78376,               0.001948,               0.001948,               0.001948
                    246,                0.29241,                0.16703,                0.78985,                0.99843,                0.99871,                0.99496,                0.98253,                0.16169,                0.13062,                0.78359,               0.001915,               0.001915,               0.001915
                    247,                0.29458,                0.16731,                0.79049,                0.99845,                0.99875,                0.99496,                0.98257,                0.16135,                0.13057,                0.78352,               0.001882,               0.001882,               0.001882
                    248,                0.29029,                0.16605,                0.78956,                0.99843,                0.99875,                0.99496,                 0.9826,                 0.1608,                0.13001,                0.78344,               0.001849,               0.001849,               0.001849
                    249,                0.29292,                0.16643,                0.78983,                0.99843,                0.99878,                0.99497,                0.98263,                0.16057,                0.13007,                0.78332,               0.001816,               0.001816,               0.001816
                    250,                 0.2913,                0.16565,                0.79024,                0.99843,                0.99877,                0.99497,                0.98272,                 0.1604,                0.13013,                0.78321,               0.001783,               0.001783,               0.001783
                    251,                0.28936,                0.16488,                0.78952,                0.99845,                0.99875,                0.99497,                0.98275,                0.15953,                0.12911,                0.78319,                0.00175,                0.00175,                0.00175
                    252,                0.28671,                0.16389,                0.78863,                0.99847,                0.99877,                0.99497,                0.98284,                0.15901,                0.12825,                0.78315,               0.001717,               0.001717,               0.001717
                    253,                 0.2872,                0.16346,                0.78849,                 0.9985,                0.99879,                0.99497,                0.98292,                 0.1587,                0.12766,                0.78313,               0.001684,               0.001684,               0.001684
                    254,                0.28642,                0.16306,                0.78913,                 0.9985,                0.99883,                0.99497,                0.98298,                0.15814,                0.12705,                0.78312,               0.001651,               0.001651,               0.001651
                    255,                 0.2872,                0.16378,                0.78818,                0.99848,                0.99895,                0.99497,                0.98303,                0.15784,                0.12725,                0.78304,               0.001618,               0.001618,               0.001618
                    256,                0.28561,                0.16196,                0.78832,                0.99846,                0.99898,                0.99497,                0.98304,                0.15705,                 0.1263,                0.78304,               0.001585,               0.001585,               0.001585
                    257,                0.28572,                0.16201,                0.78804,                0.99847,                  0.999,                0.99497,                0.98313,                0.15671,                0.12632,                0.78294,               0.001552,               0.001552,               0.001552
                    258,                0.28311,                0.16089,                0.78873,                0.99837,                0.99903,                0.99497,                0.98315,                0.15614,                0.12587,                0.78285,               0.001519,               0.001519,               0.001519
                    259,                0.28295,                0.16013,                0.78892,                0.99843,                0.99901,                0.99497,                0.98323,                0.15614,                0.12598,                0.78278,               0.001486,               0.001486,               0.001486
                    260,                0.28164,                0.15997,                0.78818,                0.99851,                0.99893,                0.99497,                0.98326,                0.15593,                0.12521,                 0.7828,               0.001453,               0.001453,               0.001453
                    261,                0.28177,                 0.1603,                0.78823,                0.99855,                0.99895,                0.99497,                0.98331,                0.15533,                0.12438,                0.78273,                0.00142,                0.00142,                0.00142
                    262,                0.28072,                0.15952,                0.78654,                0.99856,                0.99884,                0.99497,                0.98336,                0.15462,                0.12335,                 0.7827,               0.001387,               0.001387,               0.001387
                    263,                0.28026,                0.15816,                0.78797,                0.99856,                0.99886,                0.99497,                 0.9834,                0.15455,                0.12337,                0.78264,               0.001354,               0.001354,               0.001354
                    264,                0.27802,                0.15764,                0.78766,                0.99857,                0.99885,                0.99497,                0.98343,                0.15392,                0.12319,                0.78254,               0.001321,               0.001321,               0.001321
                    265,                0.27872,                0.15775,                0.78768,                0.99857,                0.99885,                0.99497,                0.98349,                0.15363,                0.12299,                0.78245,               0.001288,               0.001288,               0.001288
                    266,                 0.2738,                0.15554,                0.78727,                0.99864,                0.99885,                0.99497,                0.98352,                0.15274,                0.12147,                0.78244,               0.001255,               0.001255,               0.001255
                    267,                0.27482,                0.15597,                 0.7869,                0.99857,                0.99907,                0.99497,                0.98353,                0.15221,                0.12059,                0.78239,               0.001222,               0.001222,               0.001222
                    268,                0.27528,                 0.1562,                0.78735,                0.99848,                 0.9991,                0.99497,                0.98358,                0.15174,                0.12008,                0.78231,               0.001189,               0.001189,               0.001189
                    269,                0.27529,                0.15593,                0.78703,                0.99854,                0.99908,                0.99497,                0.98363,                0.15138,                0.11941,                0.78222,               0.001156,               0.001156,               0.001156
                    270,                0.27166,                0.15414,                0.78689,                0.99864,                0.99907,                0.99497,                0.98369,                0.15084,                0.11865,                0.78211,               0.001123,               0.001123,               0.001123
                    271,                0.26996,                0.15285,                0.78649,                0.99862,                0.99906,                0.99497,                0.98374,                0.15057,                0.11782,                0.78201,                0.00109,                0.00109,                0.00109
                    272,                  0.271,                0.15286,                0.78657,                0.99858,                0.99911,                0.99497,                0.98382,                0.15025,                 0.1173,                0.78191,               0.001057,               0.001057,               0.001057
                    273,                0.27154,                0.15304,                0.78687,                0.99854,                0.99914,                0.99497,                0.98387,                   0.15,                0.11661,                0.78184,               0.001024,               0.001024,               0.001024
                    274,                0.26832,                0.15165,                0.78599,                0.99856,                0.99915,                0.99497,                0.98391,                0.14949,                0.11588,                0.78178,               0.000991,               0.000991,               0.000991
                    275,                 0.2689,                 0.1511,                0.78572,                 0.9986,                0.99912,                0.99497,                0.98396,                0.14892,                0.11492,                0.78175,               0.000958,               0.000958,               0.000958
                    276,                0.26715,                 0.1505,                 0.7855,                 0.9985,                0.99923,                0.99497,                0.98401,                0.14846,                0.11435,                 0.7817,               0.000925,               0.000925,               0.000925
                    277,                0.26767,                0.15062,                0.78623,                0.99849,                0.99924,                0.99497,                0.98404,                0.14795,                0.11381,                0.78167,               0.000892,               0.000892,               0.000892
                    278,                0.26569,                 0.1499,                0.78637,                0.99855,                0.99921,                0.99497,                0.98409,                0.14754,                0.11334,                0.78163,               0.000859,               0.000859,               0.000859
                    279,                0.26482,                0.14936,                0.78442,                0.99861,                0.99919,                0.99498,                 0.9841,                0.14721,                0.11333,                0.78156,               0.000826,               0.000826,               0.000826
                    280,                0.26382,                0.14846,                0.78481,                0.99869,                0.99912,                0.99498,                0.98415,                 0.1469,                0.11346,                0.78149,               0.000793,               0.000793,               0.000793
                    281,                0.26267,                 0.1474,                0.78503,                0.99868,                0.99912,                0.99498,                0.98417,                0.14657,                0.11366,                0.78138,                0.00076,                0.00076,                0.00076
                    282,                0.26255,                0.14748,                0.78504,                0.99867,                0.99913,                0.99498,                0.98424,                0.14647,                 0.1142,                0.78129,               0.000727,               0.000727,               0.000727
                    283,                0.25814,                0.14658,                0.78419,                0.99865,                0.99915,                0.99498,                0.98426,                0.14626,                0.11447,                0.78123,               0.000694,               0.000694,               0.000694
                    284,                0.25891,                0.14531,                0.78514,                0.99867,                0.99917,                0.99498,                0.98426,                0.14588,                0.11421,                0.78121,               0.000661,               0.000661,               0.000661
                    285,                0.25866,                 0.1451,                0.78505,                0.99882,                0.99905,                0.99498,                0.98432,                0.14558,                0.11398,                0.78115,               0.000628,               0.000628,               0.000628
                    286,                0.25894,                0.14495,                0.78406,                0.99878,                0.99909,                0.99498,                0.98435,                0.14523,                0.11368,                0.78106,               0.000595,               0.000595,               0.000595
                    287,                0.25604,                0.14356,                0.78355,                0.99878,                 0.9991,                0.99498,                0.98442,                0.14494,                0.11356,                0.78095,               0.000562,               0.000562,               0.000562
                    288,                0.25816,                0.14453,                0.78483,                0.99877,                0.99909,                0.99498,                0.98444,                 0.1447,                 0.1134,                0.78086,               0.000529,               0.000529,               0.000529
                    289,                0.25406,                0.14259,                0.78391,                0.99886,                0.99904,                0.99498,                0.98449,                0.14476,                 0.1136,                0.78075,               0.000496,               0.000496,               0.000496
                    290,                0.25369,                0.14155,                0.78401,                0.99882,                0.99908,                0.99498,                0.98452,                0.14466,                0.11345,                0.78065,               0.000463,               0.000463,               0.000463
                    291,                0.25031,                0.14237,                0.78025,                0.99875,                0.99912,                0.99498,                0.98456,                0.14446,                0.11317,                0.78057,                0.00043,                0.00043,                0.00043
                    292,                0.23814,                0.13671,                 0.7801,                0.99881,                0.99914,                0.99498,                0.98457,                 0.1444,                0.11299,                 0.7805,               0.000397,               0.000397,               0.000397
                    293,                0.23573,                0.13483,                 0.7799,                0.99881,                0.99915,                0.99498,                0.98458,                0.14406,                0.11242,                0.78043,               0.000364,               0.000364,               0.000364
                    294,                0.23228,                0.13281,                0.77923,                0.99882,                0.99918,                0.99498,                0.98462,                0.14359,                0.11157,                0.78041,               0.000331,               0.000331,               0.000331
                    295,                0.23056,                0.13216,                0.77916,                0.99884,                0.99918,                0.99498,                0.98464,                0.14303,                0.11073,                0.78041,               0.000298,               0.000298,               0.000298
                    296,                0.22942,                0.13056,                 0.7785,                 0.9988,                0.99915,                0.99498,                0.98469,                0.14263,                0.11027,                0.78035,               0.000265,               0.000265,               0.000265
                    297,                0.22709,                0.12991,                0.77819,                0.99879,                0.99918,                0.99498,                 0.9847,                0.14201,                0.10992,                0.78029,               0.000232,               0.000232,               0.000232
                    298,                0.22593,                0.12888,                0.77784,                0.99877,                0.99916,                0.99498,                0.98477,                0.14144,                 0.1097,                0.78022,               0.000199,               0.000199,               0.000199
                    299,                0.22384,                0.12734,                 0.7781,                0.99876,                0.99917,                0.99498,                0.98482,                0.14108,                0.10997,                0.78016,               0.000166,               0.000166,               0.000166
                    300,                0.22312,                0.12693,                0.77761,                0.99877,                0.99915,                0.99498,                0.98484,                0.14077,                0.11034,                0.78011,               0.000133,               0.000133,               0.000133
